feature_type,regressor,alpha,trial,method,coverage,width
Multivariate,Ridge,0.05,8,Original_GitHub,0.954195205479452,398.51565480543854
Multivariate,Ridge,0.05,8,MAPIE_Online,0.9443493150684932,352.789700483967
Multivariate,Ridge,0.05,8,MAPIE_Batch,0.8012271689497716,276.3609267653515
Multivariate,Ridge,0.05,9,Original_GitHub,0.954195205479452,398.1128485943607
Multivariate,Ridge,0.05,9,MAPIE_Online,0.9443493150684932,352.789700483967
Multivariate,Ridge,0.05,9,MAPIE_Batch,0.8012271689497716,276.3609267653515
Multivariate,Ridge,0.1,0,Original_GitHub,0.903824200913242,292.2703023189147
Multivariate,Ridge,0.1,0,Reimplementation,0.903824200913242,292.2703023189147
Multivariate,Ridge,0.1,0,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,0,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,1,Original_GitHub,0.9043949771689498,291.8673809130511
Multivariate,Ridge,0.1,1,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,1,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,2,Original_GitHub,0.9043949771689498,290.11652100181965
Multivariate,Ridge,0.1,2,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,2,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,3,Original_GitHub,0.9042522831050228,290.457073107721
Multivariate,Ridge,0.1,3,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,3,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,4,Original_GitHub,0.903966894977169,292.32531917345267
Multivariate,Ridge,0.1,4,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,4,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,5,Original_GitHub,0.903824200913242,292.0936584951085
Multivariate,Ridge,0.1,5,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,5,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,6,Original_GitHub,0.9041095890410958,292.02037519246227
Multivariate,Ridge,0.1,6,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,6,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,7,Original_GitHub,0.903966894977169,291.4521552032123
Multivariate,Ridge,0.1,7,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,7,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,8,Original_GitHub,0.9041095890410958,291.85617869428074
Multivariate,Ridge,0.1,8,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,8,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.1,9,Original_GitHub,0.903966894977169,291.8804829515713
Multivariate,Ridge,0.1,9,MAPIE_Online,0.8896974885844748,298.64980008417075
Multivariate,Ridge,0.1,9,MAPIE_Batch,0.7217465753424658,213.10669776723685
Multivariate,Ridge,0.15000000000000002,0,Original_GitHub,0.8503139269406392,216.9471147388158
Multivariate,Ridge,0.15000000000000002,0,Reimplementation,0.8503139269406392,216.9471147388158
Multivariate,Ridge,0.15000000000000002,0,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,0,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,1,Original_GitHub,0.8500285388127854,217.4890540079405
Multivariate,Ridge,0.15000000000000002,1,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,1,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,2,Original_GitHub,0.8496004566210046,218.37830136370832
Multivariate,Ridge,0.15000000000000002,2,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,2,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,3,Original_GitHub,0.8498858447488584,218.2266678556881
Multivariate,Ridge,0.15000000000000002,3,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,3,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,4,Original_GitHub,0.8504566210045662,216.15954213543742
Multivariate,Ridge,0.15000000000000002,4,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,4,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,5,Original_GitHub,0.8500285388127854,217.36555602724476
Multivariate,Ridge,0.15000000000000002,5,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,5,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,6,Original_GitHub,0.8504566210045662,217.36738118786675
Multivariate,Ridge,0.15000000000000002,6,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,6,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,7,Original_GitHub,0.8501712328767124,217.1669547417652
Multivariate,Ridge,0.15000000000000002,7,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,7,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,8,Original_GitHub,0.8498858447488584,217.32177746484433
Multivariate,Ridge,0.15000000000000002,8,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,8,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.15000000000000002,9,Original_GitHub,0.8496004566210046,217.06317543010027
Multivariate,Ridge,0.15000000000000002,9,MAPIE_Online,0.8361872146118722,256.1813645664454
Multivariate,Ridge,0.15000000000000002,9,MAPIE_Batch,0.6396974885844748,157.007088541387
Multivariate,Ridge,0.2,0,Original_GitHub,0.7943778538812786,179.08083847429327
Multivariate,Ridge,0.2,0,Reimplementation,0.7943778538812786,179.08083847429327
Multivariate,Ridge,0.2,0,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,0,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,1,Original_GitHub,0.795519406392694,180.06683352448783
Multivariate,Ridge,0.2,1,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,1,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,2,Original_GitHub,0.7939497716894978,181.54441916733646
Multivariate,Ridge,0.2,2,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,2,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,3,Original_GitHub,0.793236301369863,181.32563542509808
Multivariate,Ridge,0.2,3,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,3,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,4,Original_GitHub,0.7950913242009132,178.2834883895146
Multivariate,Ridge,0.2,4,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,4,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,5,Original_GitHub,0.7943778538812786,179.85463043763107
Multivariate,Ridge,0.2,5,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,5,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,6,Original_GitHub,0.7940924657534246,179.40287215804005
Multivariate,Ridge,0.2,6,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,6,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,7,Original_GitHub,0.7942351598173516,179.38636701016532
Multivariate,Ridge,0.2,7,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,7,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,8,Original_GitHub,0.7939497716894978,179.62903099496458
Multivariate,Ridge,0.2,8,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,8,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.2,9,Original_GitHub,0.7948059360730594,179.07789900600812
Multivariate,Ridge,0.2,9,MAPIE_Online,0.7778253424657534,214.42401273559568
Multivariate,Ridge,0.2,9,MAPIE_Batch,0.5677796803652968,123.5023490312901
Multivariate,Ridge,0.25,0,Original_GitHub,0.7422945205479452,156.85615292786912
Multivariate,Ridge,0.25,0,Reimplementation,0.7422945205479452,156.85615292786912
Multivariate,Ridge,0.25,0,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,0,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,1,Original_GitHub,0.742865296803653,157.89659399941286
Multivariate,Ridge,0.25,1,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,1,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,2,Original_GitHub,0.742865296803653,159.4511031028656
Multivariate,Ridge,0.25,2,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,2,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,3,Original_GitHub,0.742579908675799,159.28048890215467
Multivariate,Ridge,0.25,3,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,3,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,4,Original_GitHub,0.7415810502283106,156.07027111918322
Multivariate,Ridge,0.25,4,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,4,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,5,Original_GitHub,0.7432933789954338,157.70234268470722
Multivariate,Ridge,0.25,5,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,5,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,6,Original_GitHub,0.7432933789954338,157.0464680668604
Multivariate,Ridge,0.25,6,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,6,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,7,Original_GitHub,0.7424372146118722,157.21663203167952
Multivariate,Ridge,0.25,7,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,7,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,8,Original_GitHub,0.7434360730593608,157.5164847935531
Multivariate,Ridge,0.25,8,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,8,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,Ridge,0.25,9,Original_GitHub,0.7422945205479452,156.71880457839012
Multivariate,Ridge,0.25,9,MAPIE_Online,0.7190353881278538,175.11025857360704
Multivariate,Ridge,0.25,9,MAPIE_Batch,0.5226883561643836,104.99972412795866
Multivariate,RF,0.05,0,Original_GitHub,0.9534817351598174,401.7567859506354
Multivariate,RF,0.05,0,Reimplementation,0.9534817351598174,401.7567859506354
Multivariate,RF,0.05,0,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,0,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,1,Original_GitHub,0.9530536529680366,402.75084326566326
Multivariate,RF,0.05,1,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,1,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,2,Original_GitHub,0.9534817351598174,399.6214321859974
Multivariate,RF,0.05,2,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,2,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,3,Original_GitHub,0.9536244292237442,403.31108492945566
Multivariate,RF,0.05,3,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,3,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,4,Original_GitHub,0.954337899543379,403.27498512425376
Multivariate,RF,0.05,4,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,4,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,5,Original_GitHub,0.9534817351598174,403.152380226057
Multivariate,RF,0.05,5,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,5,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,6,Original_GitHub,0.954195205479452,402.04568032694067
Multivariate,RF,0.05,6,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,6,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,7,Original_GitHub,0.9537671232876712,400.4161952370544
Multivariate,RF,0.05,7,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,7,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,8,Original_GitHub,0.9531963470319634,405.87505729757123
Multivariate,RF,0.05,8,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,8,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.05,9,Original_GitHub,0.9539098173515982,402.94242558915874
Multivariate,RF,0.05,9,MAPIE_Online,0.9506278538812786,368.95902355782437
Multivariate,RF,0.05,9,MAPIE_Batch,0.872574200913242,211.5932957265757
Multivariate,RF,0.1,0,Original_GitHub,0.9016837899543378,283.8028636218931
Multivariate,RF,0.1,0,Reimplementation,0.9016837899543378,283.8028636218931
Multivariate,RF,0.1,0,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,0,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,1,Original_GitHub,0.9022545662100456,284.04342278416317
Multivariate,RF,0.1,1,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,1,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,2,Original_GitHub,0.901541095890411,282.45454536215055
Multivariate,RF,0.1,2,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,2,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,3,Original_GitHub,0.9031107305936074,284.5747831237903
Multivariate,RF,0.1,3,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,3,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,4,Original_GitHub,0.9018264840182648,284.0559324098573
Multivariate,RF,0.1,4,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,4,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,5,Original_GitHub,0.9016837899543378,283.7296710765521
Multivariate,RF,0.1,5,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,5,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,6,Original_GitHub,0.9022545662100456,282.98066820051525
Multivariate,RF,0.1,6,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,6,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,7,Original_GitHub,0.9021118721461188,282.4872088584146
Multivariate,RF,0.1,7,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,7,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,8,Original_GitHub,0.9018264840182648,284.53402647036955
Multivariate,RF,0.1,8,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,8,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.1,9,Original_GitHub,0.9016837899543378,283.54791288155815
Multivariate,RF,0.1,9,MAPIE_Online,0.9052511415525114,272.2043582398462
Multivariate,RF,0.1,9,MAPIE_Batch,0.5800513698630136,133.0755924458468
Multivariate,RF,0.15000000000000002,0,Original_GitHub,0.8540239726027398,205.932091383509
Multivariate,RF,0.15000000000000002,0,Reimplementation,0.8540239726027398,205.932091383509
Multivariate,RF,0.15000000000000002,0,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,0,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,1,Original_GitHub,0.853453196347032,203.6752496446199
Multivariate,RF,0.15000000000000002,1,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,1,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,2,Original_GitHub,0.8545947488584474,202.32419776306944
Multivariate,RF,0.15000000000000002,2,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,2,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,3,Original_GitHub,0.8524543378995434,204.58933653076858
Multivariate,RF,0.15000000000000002,3,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,3,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,4,Original_GitHub,0.8527397260273972,204.2581659392497
Multivariate,RF,0.15000000000000002,4,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,4,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,5,Original_GitHub,0.8540239726027398,203.69006545876417
Multivariate,RF,0.15000000000000002,5,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,5,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,6,Original_GitHub,0.8545947488584474,202.48334750930292
Multivariate,RF,0.15000000000000002,6,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,6,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,7,Original_GitHub,0.8544520547945206,202.96474952811707
Multivariate,RF,0.15000000000000002,7,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,7,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,8,Original_GitHub,0.8540239726027398,204.33489585139836
Multivariate,RF,0.15000000000000002,8,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,8,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.15000000000000002,9,Original_GitHub,0.8530251141552512,202.98717186689998
Multivariate,RF,0.15000000000000002,9,MAPIE_Online,0.8681506849315068,220.14106930243148
Multivariate,RF,0.15000000000000002,9,MAPIE_Batch,0.5319634703196348,96.25655738801417
Multivariate,RF,0.2,0,Original_GitHub,0.7975171232876712,152.1254448564588
Multivariate,RF,0.2,0,Reimplementation,0.7975171232876712,152.1254448564588
Multivariate,RF,0.2,0,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,0,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,1,Original_GitHub,0.7949486301369864,148.8930932560636
Multivariate,RF,0.2,1,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,1,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,2,Original_GitHub,0.7943778538812786,147.11531794109885
Multivariate,RF,0.2,2,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,2,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,3,Original_GitHub,0.7943778538812786,152.64709262008043
Multivariate,RF,0.2,3,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,3,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,4,Original_GitHub,0.7936643835616438,151.52141954920054
Multivariate,RF,0.2,4,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,4,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,5,Original_GitHub,0.7973744292237442,149.35583579112156
Multivariate,RF,0.2,5,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,5,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,6,Original_GitHub,0.7959474885844748,148.3463410633953
Multivariate,RF,0.2,6,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,6,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,7,Original_GitHub,0.7960901826484018,148.17497125761534
Multivariate,RF,0.2,7,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,7,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,8,Original_GitHub,0.7975171232876712,149.82673822483466
Multivariate,RF,0.2,8,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,8,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.2,9,Original_GitHub,0.7935216894977168,148.2742373746453
Multivariate,RF,0.2,9,MAPIE_Online,0.8247716894977168,180.69536216208297
Multivariate,RF,0.2,9,MAPIE_Batch,0.4653253424657534,72.10484970114909
Multivariate,RF,0.25,0,Original_GitHub,0.7559931506849316,130.84532842616213
Multivariate,RF,0.25,0,Reimplementation,0.7559931506849316,130.84532842616213
Multivariate,RF,0.25,0,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,0,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,1,Original_GitHub,0.7529965753424658,126.77767517845287
Multivariate,RF,0.25,1,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,1,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,2,Original_GitHub,0.7454337899543378,121.696842976272
Multivariate,RF,0.25,2,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,2,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,3,Original_GitHub,0.7537100456621004,134.17733181226427
Multivariate,RF,0.25,3,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,3,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,4,Original_GitHub,0.7521404109589042,132.2910129110747
Multivariate,RF,0.25,4,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,4,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,5,Original_GitHub,0.7557077625570776,126.82843274140842
Multivariate,RF,0.25,5,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,5,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,6,Original_GitHub,0.7534246575342466,124.01284430801918
Multivariate,RF,0.25,6,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,6,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,7,Original_GitHub,0.7490011415525114,123.4985067397274
Multivariate,RF,0.25,7,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,7,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,8,Original_GitHub,0.7577054794520548,128.4991858791093
Multivariate,RF,0.25,8,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,8,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,RF,0.25,9,Original_GitHub,0.7480022831050228,124.20602272049649
Multivariate,RF,0.25,9,MAPIE_Online,0.7875285388127854,145.10600177753048
Multivariate,RF,0.25,9,MAPIE_Batch,0.4019691780821918,49.527427049759304
Multivariate,MLP,0.05,0,Original_GitHub,0.954337899543379,584.8292737525022
Multivariate,MLP,0.05,0,Reimplementation,0.954337899543379,584.8292737525022
Multivariate,MLP,0.05,0,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,0,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,1,Original_GitHub,0.954195205479452,583.4929394722457
Multivariate,MLP,0.05,1,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,1,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,2,Original_GitHub,0.9540525114155252,581.1162244685639
Multivariate,MLP,0.05,2,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,2,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,3,Original_GitHub,0.9540525114155252,583.2333185121182
Multivariate,MLP,0.05,3,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,3,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,4,Original_GitHub,0.9539098173515982,583.8166727564313
Multivariate,MLP,0.05,4,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,4,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,5,Original_GitHub,0.9540525114155252,583.9677183684247
Multivariate,MLP,0.05,5,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,5,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,6,Original_GitHub,0.9539098173515982,583.7756651262083
Multivariate,MLP,0.05,6,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,6,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,7,Original_GitHub,0.9540525114155252,581.6853641423445
Multivariate,MLP,0.05,7,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,7,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,8,Original_GitHub,0.954195205479452,584.4736144566805
Multivariate,MLP,0.05,8,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,8,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.05,9,Original_GitHub,0.954195205479452,585.185049078768
Multivariate,MLP,0.05,9,MAPIE_Online,0.9390696347031964,380.51777516937034
Multivariate,MLP,0.05,9,MAPIE_Batch,0.8994006849315068,265.7719517749978
Multivariate,MLP,0.1,0,Original_GitHub,0.8996860730593608,426.46411556504836
Multivariate,MLP,0.1,0,Reimplementation,0.8996860730593608,426.46411556504836
Multivariate,MLP,0.1,0,MAPIE_Online,0.8785673515981736,332.3242786005473
Multivariate,MLP,0.1,0,MAPIE_Batch,0.8550228310502284,198.95055025181546
Multivariate,MLP,0.1,1,Original_GitHub,0.8998287671232876,425.47300965667677
Multivariate,MLP,0.1,1,MAPIE_Online,0.8785673515981736,332.3242786005473
Multivariate,MLP,0.1,1,MAPIE_Batch,0.8550228310502284,198.95055025181546
Multivariate,MLP,0.1,2,Original_GitHub,0.8998287671232876,422.90837870839493
Multivariate,MLP,0.1,2,MAPIE_Online,0.8785673515981736,332.3242786005473
Multivariate,MLP,0.1,2,MAPIE_Batch,0.8550228310502284,198.95055025181546
Multivariate,MLP,0.1,3,Original_GitHub,0.8998287671232876,424.8690936081161
